interaction_id,mentee_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
4944,359,570,video_call,23,1,10,0
4945,569,483,chat,60,2,10,0
4946,395,367,chat,7,1,6,0
4947,189,40,chat,33,5,2,1
4948,1823,801,video_call,50,1,4,0
4949,711,684,video_call,57,3,4,0
4950,653,991,chat,14,2,10,0
4951,1213,135,video_call,55,4,6,1
4952,1435,959,chat,36,5,2,1
4953,952,537,video_call,6,2,10,0
4954,36,872,video_call,6,3,2,0
4955,1274,295,chat,20,3,2,0
4956,1256,341,video_call,55,5,2,0
4957,538,295,chat,40,4,8,1
4958,1810,644,video_call,40,1,4,0
4959,175,657,video_call,6,4,4,0
4960,1020,935,video_call,48,2,8,0
4961,1144,600,video_call,47,2,2,0
4962,455,844,chat,21,2,8,0
4963,1222,590,video_call,25,3,10,0
4964,662,981,chat,36,3,10,0
4965,1172,314,video_call,39,3,4,0
4966,1180,917,video_call,58,4,10,0
4967,1161,653,video_call,49,3,6,0
4968,1831,157,chat,5,4,2,0
4969,796,340,chat,34,2,4,0
4970,927,775,chat,28,4,2,1
4971,652,148,chat,31,1,4,0
4972,857,680,video_call,24,5,10,1
4973,733,226,video_call,37,3,4,0
4974,981,741,chat,44,5,4,1
4975,1739,408,chat,22,3,8,0
4976,1585,858,chat,60,2,6,0
4977,1644,898,video_call,39,3,4,0
4978,493,762,video_call,21,2,4,0
4979,618,525,video_call,54,1,6,0
4980,164,466,video_call,24,1,6,0
4981,701,253,chat,43,1,6,0
4982,1095,347,chat,34,3,10,0
4983,1901,30,chat,16,4,10,0
4984,31,167,chat,15,3,8,0
4985,126,245,video_call,19,2,10,0
4986,1628,347,chat,27,2,4,0
4987,1738,85,chat,45,5,4,1
4988,464,48,chat,6,2,10,0
4989,892,402,video_call,49,5,10,1
4990,324,102,chat,23,2,10,0
4991,285,850,video_call,6,3,2,0
4992,835,476,video_call,12,3,4,0
4993,1210,181,chat,29,5,4,1
4994,1709,6,chat,19,2,6,0
4995,1540,34,video_call,12,2,10,0
4996,322,513,video_call,24,5,6,1
4997,310,47,chat,11,5,2,1
4998,491,659,video_call,18,3,10,0
4999,463,502,chat,10,5,2,1
5000,1324,23,video_call,50,5,6,1
5001,772,150,video_call,58,3,8,0
5002,1466,736,chat,49,4,2,1
5003,755,363,chat,5,4,10,0
5004,1663,921,video_call,19,1,6,0
5005,1626,799,chat,51,2,4,0
5006,1522,240,video_call,29,4,8,0
5007,1095,787,video_call,23,3,8,0
5008,594,452,chat,58,2,8,0
5009,27,802,video_call,44,3,6,0
5010,402,694,video_call,10,4,8,1
5011,862,729,chat,26,1,6,0
5012,363,675,chat,46,4,2,1
5013,1606,590,video_call,40,1,6,0
5014,977,561,video_call,31,1,10,0
5015,123,160,video_call,20,1,2,0
5016,801,490,chat,6,4,8,1
5017,419,344,video_call,13,2,4,0
5018,1401,498,video_call,39,3,10,0
5019,319,74,video_call,29,5,6,1
5020,753,425,video_call,36,1,2,0
5021,586,867,video_call,43,3,4,0
5022,45,42,video_call,52,2,8,0
5023,1701,345,video_call,41,5,10,0
5024,305,895,video_call,49,1,4,0
5025,294,266,chat,27,5,10,0
5026,779,628,video_call,13,4,10,0
5027,212,503,video_call,56,4,8,1
5028,147,904,chat,18,5,4,1
5029,202,798,chat,47,1,8,0
5030,1647,362,video_call,49,4,8,1
5031,883,456,video_call,60,3,2,0
5032,1650,148,chat,16,3,6,0
5033,1932,354,video_call,56,2,8,0
5034,1946,855,chat,48,4,6,0
5035,791,629,chat,31,3,10,0
5036,904,524,chat,42,4,4,1
5037,1668,822,chat,50,3,2,0
5038,45,315,chat,45,2,6,0
5039,12,982,chat,42,2,10,0
5040,858,335,chat,39,3,2,0
5041,293,839,video_call,60,4,4,0
5042,1794,428,chat,16,5,4,0
5043,1439,23,chat,42,2,6,0
5044,1403,899,chat,60,2,2,0
5045,269,590,video_call,24,4,6,0
5046,382,151,video_call,23,4,8,1
5047,1756,707,video_call,23,3,8,0
5048,1481,581,chat,59,2,6,0
5049,239,885,chat,49,1,8,0
5050,50,209,video_call,46,5,10,1
5051,600,464,video_call,54,2,4,0
5052,911,661,video_call,49,1,10,0
5053,1431,721,chat,25,1,8,0
5054,1000,410,chat,5,4,4,1
5055,450,688,video_call,59,5,8,1
5056,232,69,video_call,55,2,2,0
5057,1683,972,video_call,51,5,6,1
5058,550,130,chat,57,3,10,0
5059,417,210,video_call,32,4,10,1
5060,1940,809,video_call,49,5,10,1
5061,1483,758,video_call,49,2,8,0
5062,18,873,chat,45,3,10,0
5063,1879,293,chat,43,2,2,0
5064,1152,380,chat,22,5,2,1
5065,385,150,chat,44,3,2,0
5066,1860,578,video_call,28,1,2,0
5067,159,111,chat,23,4,2,1
5068,1612,922,video_call,39,1,4,0
5069,1949,537,video_call,23,3,2,0
5070,126,289,video_call,22,2,2,0
5071,714,416,chat,37,3,2,0
5072,1408,219,chat,17,5,2,1
5073,1323,223,chat,24,4,6,1
5074,103,202,video_call,44,1,2,0
5075,1889,413,chat,29,3,8,0
5076,226,499,chat,40,3,2,0
5077,187,986,video_call,14,4,2,1
5078,1242,540,video_call,35,1,8,0
5079,192,110,chat,38,4,8,0
5080,1060,433,video_call,10,5,10,1
5081,1704,395,chat,27,5,10,1
5082,408,164,chat,9,4,2,0
5083,1772,29,chat,39,2,6,0
5084,389,262,chat,46,5,2,1
5085,865,336,chat,50,2,10,0
5086,757,253,chat,20,2,10,0
5087,1344,608,video_call,23,2,8,0
5088,820,676,video_call,11,4,8,1
5089,89,69,chat,39,3,8,0
5090,877,562,chat,43,2,2,0
5091,1669,896,video_call,5,2,10,0
5092,699,210,video_call,57,4,4,1
5093,787,441,video_call,21,3,2,0
5094,1307,380,video_call,15,3,4,0
5095,1792,531,chat,24,4,2,0
5096,10,824,chat,57,2,2,0
5097,1097,939,chat,13,1,8,0
5098,1568,849,video_call,40,2,8,0
5099,1625,487,chat,34,1,2,0
5100,1800,779,chat,13,3,4,0
5101,1420,751,chat,46,5,8,1
5102,1598,618,video_call,5,4,2,1
5103,99,848,video_call,50,3,4,0
5104,397,303,chat,36,2,2,0
5105,715,757,chat,59,4,8,1
5106,1268,855,chat,12,5,10,1
5107,222,386,chat,50,5,8,1
5108,817,413,chat,31,3,2,0
5109,1244,625,chat,38,2,4,0
5110,589,798,chat,6,1,10,0
5111,1462,376,video_call,15,3,4,0
5112,1382,389,chat,17,4,10,1
5113,1423,187,video_call,58,1,10,0
5114,156,779,chat,20,5,2,1
5115,742,710,chat,35,2,8,0
5116,103,781,video_call,26,4,10,1
5117,1860,968,chat,7,1,2,0
5118,142,407,video_call,31,1,2,0
5119,1033,34,video_call,30,3,10,0
5120,1172,735,video_call,47,3,8,0
5121,1864,345,chat,60,5,4,1
5122,592,520,video_call,27,4,2,1
5123,221,291,chat,35,5,2,0
5124,788,249,chat,45,4,6,1
5125,492,832,video_call,6,2,2,0
5126,1931,973,chat,49,2,8,0
5127,867,374,video_call,54,5,4,1
5128,1104,342,chat,59,5,4,0
5129,1021,686,video_call,23,1,2,0
5130,1661,36,video_call,6,5,8,1
5131,177,312,chat,55,1,6,0
5132,177,604,video_call,40,3,6,0
5133,427,844,video_call,36,1,8,0
5134,1955,668,video_call,51,1,4,0
5135,481,328,chat,59,2,8,0
5136,1226,730,video_call,56,1,2,0
5137,1858,60,video_call,51,1,10,0
5138,108,539,video_call,9,5,8,1
5139,1490,4,chat,59,5,2,1
5140,1319,972,video_call,26,3,2,0
5141,687,557,video_call,44,1,10,0
5142,1515,236,video_call,21,2,8,0
5143,855,435,video_call,20,4,8,1
5144,1877,659,video_call,37,1,4,0
5145,281,691,chat,38,1,6,0
5146,1748,886,chat,54,4,6,0
5147,1735,4,chat,50,2,2,0
5148,1697,884,video_call,7,3,10,0
5149,1940,218,video_call,5,5,8,1
5150,416,620,chat,44,5,6,0
5151,194,572,video_call,52,3,4,0
5152,1367,433,video_call,35,4,6,1
5153,1552,746,video_call,30,4,8,1
5154,1776,101,chat,35,4,4,1
5155,1112,830,video_call,31,2,8,0
5156,1116,539,chat,6,1,8,0
5157,1801,795,video_call,34,4,4,1
5158,377,436,chat,32,4,10,0
5159,1055,12,video_call,33,4,2,0
5160,1674,333,video_call,16,5,10,1
5161,1463,551,video_call,34,3,10,0
5162,1196,248,chat,41,5,2,1
5163,700,638,chat,35,4,4,1
5164,1996,618,chat,29,3,2,0
5165,1125,859,video_call,40,3,10,0
5166,51,325,video_call,9,3,2,0
5167,1584,452,video_call,54,4,6,1
5168,1194,193,video_call,57,2,10,0
5169,1961,972,chat,60,4,6,0
5170,1095,546,chat,10,1,6,0
5171,1077,439,video_call,8,3,2,0
5172,9,736,video_call,21,3,10,0
5173,1442,654,video_call,38,4,10,0
5174,1007,358,chat,8,2,2,0
5175,1586,145,video_call,6,1,2,0
5176,1498,899,video_call,26,1,2,0
5177,1319,520,chat,58,1,8,0
5178,564,176,video_call,30,5,6,1
5179,372,166,video_call,59,2,8,0
5180,1239,216,video_call,45,5,2,1
5181,1816,43,video_call,55,4,4,1
5182,279,832,chat,55,2,8,0
5183,1334,728,chat,13,3,10,0
5184,925,373,video_call,35,3,2,0
5185,1429,829,chat,36,1,6,0
5186,625,401,chat,31,4,6,1
5187,780,556,chat,55,2,6,0
5188,1323,312,chat,28,2,6,0
5189,677,742,video_call,22,4,8,0
5190,1998,550,chat,27,5,4,1
5191,1788,275,video_call,55,3,10,0
5192,1519,877,video_call,47,3,10,0
5193,1935,440,video_call,59,4,8,1
5194,803,850,chat,38,3,4,0
5195,316,31,chat,35,3,10,0
5196,965,5,chat,20,2,8,0
5197,1580,824,video_call,47,3,6,0
5198,500,893,chat,43,3,10,0
5199,65,365,video_call,53,3,6,0
5200,1638,62,chat,51,1,10,0
5201,359,545,chat,30,4,4,0
5202,17,53,chat,17,3,4,0
5203,1880,777,video_call,41,1,8,0
5204,916,233,chat,14,5,6,1
5205,1615,945,chat,47,1,4,0
5206,1152,948,video_call,9,4,4,1
5207,720,113,chat,7,2,2,0
5208,615,352,video_call,47,2,10,0
5209,193,320,video_call,26,2,2,0
5210,286,931,chat,43,3,4,0
5211,1689,230,chat,44,3,4,0
5212,162,817,video_call,12,2,4,0
5213,1346,362,video_call,22,2,8,0
5214,734,190,chat,57,3,4,0
5215,1130,445,chat,16,3,2,0
5216,1418,53,chat,36,2,10,0
5217,395,568,chat,27,3,6,0
5218,1955,83,chat,45,4,2,0
5219,1688,931,video_call,42,2,6,0
5220,193,81,chat,47,3,6,0
5221,1698,367,chat,53,2,8,0
5222,1431,33,chat,13,4,4,1
5223,221,426,chat,17,2,8,0
5224,513,395,video_call,58,2,2,0
5225,1368,326,chat,28,4,4,0
5226,528,905,video_call,16,4,2,1
5227,1077,122,chat,30,2,2,0
5228,1207,637,video_call,32,5,4,1
5229,1705,442,video_call,6,2,10,0
5230,1225,345,video_call,32,4,2,1
5231,67,730,chat,51,5,10,1
5232,1880,841,video_call,48,4,8,1
5233,1647,103,video_call,53,2,6,0
5234,1601,235,video_call,24,5,6,0
5235,186,674,chat,46,2,2,0
5236,298,379,video_call,30,3,6,0
5237,95,880,video_call,40,2,4,0
5238,220,253,chat,13,4,6,0
5239,905,388,chat,16,5,10,1
5240,1472,340,chat,42,1,6,0
5241,1288,265,video_call,10,5,4,1
5242,510,447,chat,19,1,2,0
5243,1405,669,video_call,47,5,8,1
5244,1389,658,video_call,25,1,8,0
5245,302,700,video_call,48,4,10,1
5246,1850,802,chat,56,1,8,0
5247,438,878,video_call,37,1,8,0
5248,290,702,video_call,52,1,10,0
5249,1002,235,video_call,15,1,10,0
5250,1127,253,chat,41,1,6,0
5251,907,224,chat,32,4,2,0
5252,736,141,chat,36,1,8,0
5253,1318,300,chat,59,5,10,0
5254,166,383,video_call,8,3,6,0
5255,651,53,video_call,56,2,2,0
5256,269,795,chat,52,5,4,1
5257,1137,628,video_call,18,3,6,0
5258,1804,57,video_call,43,3,10,0
5259,819,464,chat,8,2,2,0
5260,558,9,video_call,22,4,8,1
5261,610,641,video_call,39,2,4,0
5262,1616,435,video_call,7,1,4,0
5263,1701,563,video_call,33,2,2,0
5264,100,893,chat,11,2,4,0
5265,576,385,video_call,11,5,6,1
5266,6,101,video_call,39,5,4,1
5267,484,178,video_call,54,5,4,1
5268,158,903,chat,38,1,8,0
5269,456,426,video_call,20,5,10,1
5270,1394,89,chat,20,4,10,1
5271,1535,523,chat,46,4,8,1
5272,95,44,video_call,27,2,2,0
5273,527,716,video_call,54,1,8,0
5274,1871,10,chat,12,4,4,1
5275,748,893,video_call,55,5,10,1
5276,370,222,chat,5,5,6,1
5277,226,904,video_call,44,3,6,0
5278,741,266,chat,31,5,8,1
5279,810,353,chat,29,1,10,0
5280,382,465,chat,36,1,4,0
5281,900,457,video_call,49,5,10,1
5282,290,867,chat,20,5,6,1
5283,276,760,chat,53,4,8,1
5284,1926,26,chat,28,4,4,1
5285,401,558,chat,52,3,2,0
5286,340,747,video_call,18,3,8,0
5287,1969,71,chat,24,4,8,1
5288,869,210,video_call,5,3,2,0
5289,147,825,chat,31,1,6,0
5290,357,642,video_call,28,2,6,0
5291,1048,233,video_call,43,4,10,0
5292,425,909,chat,21,4,2,0
5293,796,321,chat,39,5,8,1
5294,1849,495,video_call,18,4,10,1
5295,1969,237,video_call,6,3,10,0
5296,451,499,video_call,30,2,2,0
5297,1568,353,video_call,52,2,10,0
5298,233,678,video_call,35,1,8,0
5299,676,613,video_call,22,1,2,0
5300,1860,271,video_call,29,2,10,0
5301,193,84,chat,15,2,10,0
5302,322,288,chat,12,5,4,1
5303,1099,117,chat,49,5,8,1
5304,1737,848,chat,26,4,10,1
5305,1619,857,chat,58,5,8,0
5306,1192,630,chat,44,5,2,1
5307,1905,890,video_call,11,4,2,1
5308,1119,875,chat,55,3,8,0
5309,729,530,video_call,40,5,10,1
5310,1927,913,video_call,32,1,8,0
5311,433,648,chat,31,2,2,0
5312,836,205,video_call,15,5,8,0
5313,751,853,chat,33,2,8,0
5314,212,429,chat,43,4,4,1
5315,1149,520,video_call,10,5,4,1
5316,1413,728,video_call,30,5,4,1
5317,234,782,video_call,46,1,8,0
5318,158,437,chat,27,2,4,0
5319,236,399,video_call,56,2,8,0
5320,1887,124,video_call,9,4,10,0
5321,675,275,video_call,53,1,6,0
5322,1412,617,video_call,20,4,4,1
5323,1536,303,chat,38,3,10,0
5324,461,350,chat,57,2,10,0
5325,1879,601,video_call,14,4,6,0
5326,447,619,video_call,14,3,6,0
5327,217,449,chat,9,5,4,1
5328,1804,900,video_call,45,3,8,0
5329,1777,432,video_call,11,2,4,0
5330,832,831,video_call,12,5,8,1
5331,1226,268,chat,21,1,4,0
5332,1482,792,chat,25,2,2,0
5333,643,399,video_call,54,1,10,0
5334,497,9,chat,43,4,10,1
5335,692,794,video_call,46,5,8,1
5336,627,372,chat,13,3,2,0
5337,1152,768,video_call,49,1,8,0
5338,991,652,video_call,26,1,8,0
5339,821,521,video_call,9,2,4,0
5340,1973,637,chat,17,4,8,1
5341,1419,140,video_call,35,2,6,0
5342,1997,12,video_call,24,2,4,0
5343,1324,175,chat,11,5,10,0
5344,1720,740,video_call,56,1,8,0
5345,1380,935,video_call,16,2,8,0
5346,641,316,video_call,11,5,2,1
5347,635,298,chat,15,3,10,0
5348,1788,874,chat,14,1,4,0
5349,1420,287,video_call,56,3,2,0
5350,1429,616,chat,33,4,6,0
5351,1921,94,video_call,47,5,8,1
5352,689,427,chat,5,5,10,1
5353,633,507,chat,17,5,10,1
5354,134,919,video_call,34,1,6,0
5355,638,851,video_call,24,3,2,0
5356,1402,649,video_call,37,2,8,0
5357,1762,78,video_call,6,2,6,0
5358,786,328,chat,16,5,10,0
5359,73,650,video_call,20,4,8,0
5360,887,598,chat,43,2,4,0
5361,1168,356,video_call,19,5,8,1
5362,513,96,video_call,45,5,4,1
5363,34,856,video_call,55,3,4,0
5364,575,670,video_call,23,1,8,0
5365,870,690,video_call,37,2,6,0
5366,840,196,video_call,56,3,10,0
5367,1104,620,video_call,20,3,4,0
5368,968,380,video_call,52,5,8,1
5369,1254,261,video_call,37,4,6,0
5370,360,292,video_call,51,5,4,1
5371,1271,968,video_call,40,3,6,0
5372,43,461,chat,18,3,2,0
5373,1183,883,chat,15,5,10,0
5374,765,624,chat,35,1,4,0
5375,1166,438,chat,23,3,4,0
5376,661,616,video_call,58,4,8,1
5377,530,469,video_call,56,5,10,1
5378,78,781,chat,22,2,10,0
5379,1042,973,chat,18,3,6,0
5380,1515,748,chat,47,4,10,0
5381,881,461,chat,34,1,8,0
5382,1436,110,chat,49,1,8,0
5383,1197,53,video_call,59,3,10,0
5384,902,930,video_call,10,1,4,0
5385,1636,537,chat,55,4,2,1
5386,984,850,chat,31,4,6,1
5387,694,79,chat,6,1,8,0
5388,1007,679,chat,21,5,4,1
5389,1422,213,chat,44,4,10,1
5390,39,905,chat,25,1,6,0
5391,1601,419,chat,59,5,4,1
5392,637,47,video_call,57,3,4,0
5393,1629,575,chat,9,4,10,1
5394,1843,340,chat,12,3,2,0
5395,1730,134,chat,8,2,10,0
5396,663,893,chat,32,2,8,0
5397,1792,851,chat,37,1,8,0
5398,1558,775,video_call,38,3,10,0
5399,501,777,chat,60,5,2,1
5400,402,331,chat,19,1,2,0
5401,45,789,video_call,59,2,8,0
5402,1125,592,chat,43,3,2,0
5403,1981,826,video_call,5,3,10,0
5404,1761,378,video_call,60,4,8,1
5405,771,778,chat,8,2,8,0
5406,671,425,video_call,8,2,8,0
5407,442,260,chat,48,3,4,0
5408,1288,610,chat,30,5,10,1
5409,1513,736,video_call,19,1,10,0
5410,148,691,video_call,17,2,6,0
5411,901,696,chat,10,4,2,1
5412,451,859,video_call,33,3,6,0
5413,1775,366,chat,34,4,4,1
5414,1824,140,chat,20,4,8,1
5415,1427,43,chat,57,4,6,0
5416,1979,792,chat,44,3,6,0
5417,1332,246,chat,58,5,6,1
5418,726,869,video_call,33,4,6,0
5419,1781,29,video_call,35,4,8,1
5420,974,289,video_call,21,2,2,0
5421,1963,888,chat,31,4,6,1
5422,1223,456,chat,17,3,2,0
5423,156,325,chat,54,2,4,0
5424,122,637,video_call,55,1,2,0
5425,1170,872,chat,52,1,8,0
5426,764,408,chat,51,5,4,1
5427,595,740,chat,26,2,10,0
5428,1964,820,chat,46,4,6,1
5429,1954,185,video_call,60,2,8,0
5430,881,33,video_call,60,1,6,0
5431,956,30,video_call,9,1,4,0
5432,1669,316,chat,57,4,2,1
5433,1412,784,chat,58,3,2,0
5434,178,561,video_call,48,3,10,0
5435,441,767,chat,55,3,8,0
5436,874,79,chat,51,3,8,0
5437,919,436,video_call,37,4,10,1
5438,1,288,chat,51,5,8,1
5439,1334,880,chat,40,2,10,0
5440,33,759,chat,50,2,6,0
5441,828,352,chat,6,5,10,1
5442,1472,169,video_call,49,2,2,0
5443,1496,185,video_call,36,4,6,0
5444,647,285,chat,48,2,10,0
5445,1096,433,video_call,14,1,6,0
5446,113,364,video_call,18,1,10,0
5447,796,386,video_call,24,4,6,1
5448,499,219,video_call,21,4,10,1
5449,535,467,chat,60,3,4,0
5450,6,193,chat,43,3,6,0
5451,212,18,video_call,51,2,10,0
5452,985,661,video_call,58,3,2,0
5453,1101,938,chat,31,3,8,0
5454,982,310,video_call,18,1,4,0
5455,1882,376,video_call,37,2,2,0
5456,290,364,chat,17,3,8,0
5457,1582,326,video_call,27,2,10,0
5458,1917,540,chat,45,2,2,0
5459,1002,564,chat,26,5,10,1
5460,1183,536,chat,50,1,4,0
5461,1989,568,chat,26,3,10,0
5462,1720,909,video_call,29,4,6,0
5463,365,221,video_call,59,1,10,0
5464,452,319,video_call,40,1,2,0
5465,402,984,video_call,57,3,8,0
5466,388,266,video_call,50,5,4,1
5467,322,106,chat,41,4,4,0
5468,1735,54,video_call,16,1,10,0
5469,644,159,chat,17,3,2,0
5470,179,303,chat,10,2,4,0
5471,172,341,chat,28,2,2,0
5472,1951,65,chat,19,1,4,0
5473,121,828,chat,23,1,8,0
5474,904,546,video_call,47,1,2,0
5475,1263,910,chat,28,5,10,1
5476,1573,321,chat,34,4,8,1
5477,1639,313,chat,24,1,10,0
5478,1520,998,video_call,43,5,2,1
5479,1923,629,chat,26,2,2,0
5480,854,315,video_call,44,1,2,0
5481,859,996,video_call,49,4,8,1
5482,192,18,video_call,53,5,4,1
5483,513,138,video_call,30,5,4,1
5484,1032,948,video_call,14,1,8,0
5485,729,951,chat,15,4,10,1
5486,782,978,video_call,6,5,4,1
5487,1017,587,video_call,52,1,2,0
5488,708,583,video_call,13,3,8,0
5489,266,779,video_call,40,4,2,0
5490,324,150,video_call,7,4,6,1
5491,1261,506,video_call,21,2,10,0
5492,949,962,video_call,14,5,6,1
5493,686,191,video_call,26,5,2,0
5494,302,936,chat,6,4,2,1
5495,59,178,video_call,21,1,8,0
5496,1604,368,chat,35,3,8,0
5497,1956,824,chat,49,5,6,1
5498,1187,24,chat,60,1,10,0
5499,1991,747,chat,32,4,6,1
5500,193,923,chat,26,3,8,0
5501,1650,138,video_call,37,5,8,1
5502,1898,523,chat,51,4,6,1
5503,1867,629,video_call,9,2,8,0
5504,1350,982,video_call,31,2,4,0
5505,1728,606,video_call,10,1,4,0
5506,1139,392,video_call,22,4,10,1
5507,1543,458,video_call,53,5,10,1
5508,1043,18,video_call,26,1,6,0
5509,1755,534,chat,51,2,10,0
5510,346,974,chat,24,1,10,0
5511,1457,772,video_call,21,4,10,0
5512,1961,371,video_call,24,4,4,1
5513,1206,368,video_call,52,4,8,1
5514,116,840,chat,51,2,4,0
5515,1347,748,chat,36,1,10,0
5516,524,886,chat,57,5,8,0
5517,680,390,video_call,42,2,6,0
5518,1586,680,video_call,60,2,10,0
5519,1856,169,video_call,53,1,10,0
5520,448,158,video_call,28,2,2,0
5521,895,920,chat,32,5,6,1
5522,1704,433,chat,31,4,10,1
5523,1944,409,chat,25,5,4,1
5524,551,752,chat,41,3,10,0
5525,973,343,video_call,10,2,6,0
5526,1303,206,video_call,35,3,6,0
5527,1401,807,chat,43,2,10,0
5528,1434,638,chat,22,5,8,0
5529,179,991,video_call,50,3,10,0
5530,791,701,video_call,32,4,6,0
5531,1719,767,video_call,55,5,10,1
5532,527,343,video_call,22,5,8,1
5533,652,74,chat,54,4,6,0
5534,1253,413,chat,38,5,8,1
5535,1480,9,video_call,41,2,6,0
5536,1509,517,video_call,8,1,8,0
5537,1607,197,video_call,10,3,10,0
5538,974,668,video_call,16,3,4,0
5539,259,537,chat,53,5,4,1
5540,1358,615,video_call,35,4,8,1
5541,1163,644,chat,32,1,2,0
5542,1648,649,video_call,22,1,4,0
5543,403,932,chat,40,1,2,0
5544,1718,875,chat,60,2,8,0
5545,1532,248,chat,55,5,8,1
5546,1530,498,video_call,27,3,6,0
5547,559,427,video_call,27,2,10,0
5548,316,914,chat,7,5,8,1
5549,548,954,chat,45,2,8,0
5550,279,50,chat,52,2,8,0
5551,1895,714,chat,44,5,2,1
5552,1415,157,chat,31,4,4,0
5553,747,756,video_call,15,1,6,0
5554,1987,329,video_call,40,2,2,0
5555,1380,510,chat,26,3,10,0
5556,285,92,video_call,29,2,8,0
5557,533,223,chat,30,4,10,1
5558,1533,405,video_call,33,5,10,0
5559,46,852,chat,58,3,2,0
5560,1365,801,video_call,43,5,2,1
5561,768,380,video_call,14,5,6,1
5562,1626,315,video_call,26,2,2,0
5563,880,940,chat,44,5,4,1
5564,1379,779,video_call,38,3,10,0
5565,975,279,chat,33,4,6,1
5566,654,597,video_call,35,1,6,0
5567,668,311,chat,46,2,6,0
5568,456,785,chat,39,4,8,1
5569,1761,421,video_call,14,1,10,0
5570,545,787,video_call,36,4,4,1
5571,231,355,video_call,28,5,8,1
5572,105,680,video_call,12,1,6,0
5573,1318,259,chat,34,2,6,0
5574,1259,985,chat,20,1,6,0
5575,1422,550,chat,13,2,6,0
5576,1931,375,chat,37,3,8,0
5577,522,107,video_call,26,3,8,0
5578,633,98,chat,39,3,6,0
5579,958,220,chat,14,2,4,0
5580,1099,376,chat,27,5,2,0
5581,1381,768,chat,36,5,6,0
5582,742,951,video_call,46,4,8,1
5583,1613,920,chat,45,1,4,0
5584,841,172,video_call,18,3,8,0
5585,4,308,video_call,34,1,6,0
5586,821,827,chat,45,1,6,0
5587,1495,505,chat,51,2,6,0
5588,255,570,chat,50,3,10,0
5589,697,43,video_call,36,3,6,0
5590,1463,785,chat,7,1,8,0
5591,53,196,chat,11,1,2,0
5592,943,357,video_call,47,1,2,0
5593,898,768,video_call,29,4,10,0
5594,553,589,video_call,36,5,8,0
5595,365,967,chat,25,1,8,0
5596,1852,721,video_call,12,3,10,0
5597,1660,800,video_call,47,5,10,1
5598,823,694,video_call,27,2,8,0
5599,997,246,chat,48,3,10,0
5600,1218,418,video_call,36,1,8,0
5601,263,137,video_call,22,1,4,0
5602,473,821,chat,57,1,4,0
5603,1254,8,video_call,22,2,2,0
5604,1237,480,chat,15,4,6,0
5605,465,443,chat,59,2,6,0
5606,983,730,chat,33,1,6,0
5607,1066,987,video_call,17,1,2,0
5608,1873,468,video_call,56,3,8,0
5609,1728,374,video_call,29,1,10,0
5610,357,998,chat,16,4,4,0
5611,965,830,chat,50,1,4,0
5612,1816,519,chat,32,5,2,1
5613,259,689,video_call,17,2,2,0
5614,541,642,video_call,25,2,8,0
5615,170,946,video_call,42,4,10,1
5616,301,864,chat,56,5,6,1
5617,1553,777,chat,33,3,6,0
5618,774,937,chat,49,2,4,0
5619,768,703,chat,22,3,2,0
5620,225,534,video_call,56,5,6,1
5621,783,944,chat,17,5,2,1
5622,296,60,video_call,40,5,2,1
5623,444,456,chat,37,3,2,0
5624,1100,798,chat,60,4,2,1
5625,1374,138,video_call,6,1,6,0
5626,1356,535,video_call,17,2,6,0
5627,547,999,video_call,11,1,4,0
5628,908,174,video_call,29,1,4,0
5629,4,521,chat,54,4,6,1
5630,989,48,video_call,31,4,8,1
5631,1114,243,chat,29,2,10,0
5632,765,3,chat,31,4,2,1
5633,380,982,video_call,36,2,2,0
5634,578,559,chat,40,1,6,0
5635,211,514,chat,57,5,4,1
5636,1815,847,video_call,29,3,6,0
5637,1630,411,chat,44,4,8,1
5638,1206,628,video_call,30,1,6,0
5639,1471,928,video_call,43,1,8,0
5640,1607,934,chat,55,5,2,0
5641,1474,727,chat,46,1,4,0
5642,612,134,chat,57,1,10,0
5643,923,700,video_call,12,5,2,0
5644,766,573,video_call,17,4,10,1
5645,802,476,video_call,34,3,4,0
5646,242,984,chat,20,1,10,0
5647,510,653,chat,51,2,6,0
5648,1951,176,chat,55,1,4,0
5649,357,116,chat,41,1,10,0
5650,1450,523,chat,28,3,10,0
5651,22,145,video_call,17,3,10,0
5652,473,775,chat,17,5,2,1
5653,742,460,video_call,56,3,2,0
5654,984,319,chat,21,4,10,1
5655,1414,723,chat,12,1,4,0
5656,1505,84,chat,8,1,4,0
5657,1866,557,video_call,17,1,10,0
5658,677,377,chat,41,5,2,0
5659,695,828,chat,11,4,8,1
5660,996,717,video_call,17,1,6,0
5661,842,513,chat,8,5,6,1
5662,520,932,chat,5,3,2,0
5663,1973,402,chat,39,2,10,0
5664,1210,329,video_call,20,4,8,1
5665,237,775,chat,53,4,8,1
5666,1367,447,video_call,5,4,6,1
5667,665,965,chat,48,2,2,0
5668,1309,781,chat,53,2,2,0
5669,467,232,video_call,21,5,8,0
5670,1480,743,chat,26,4,6,0
5671,697,120,video_call,24,5,6,0
5672,1759,45,chat,49,4,4,0
5673,1109,95,chat,29,1,6,0
5674,1731,297,video_call,35,1,8,0
5675,1218,799,chat,57,5,6,0
5676,847,852,video_call,11,1,2,0
5677,992,977,chat,30,3,8,0
5678,742,297,chat,31,3,8,0
