interaction_id,user_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
2648,741,166,video_call,5,3,6,0
2649,351,456,video_call,44,5,10,1
2650,1039,608,chat,50,2,4,0
2651,635,279,chat,48,1,2,0
2652,376,396,chat,38,3,6,0
2653,1692,668,chat,10,3,6,0
2654,1081,429,chat,9,3,6,0
2655,807,412,video_call,38,3,6,0
2656,1957,79,chat,54,5,10,1
2657,1427,539,chat,14,3,6,0
2658,1615,792,video_call,46,3,6,0
2659,768,442,chat,43,3,6,0
2660,1494,170,video_call,23,5,10,1
2661,290,541,video_call,32,5,10,1
2662,1899,288,chat,50,4,8,1
2663,10,734,chat,5,2,4,0
2664,1655,765,chat,30,1,2,0
2665,1114,167,video_call,8,3,6,0
2666,1069,306,chat,48,1,2,0
2667,87,679,chat,41,4,8,1
2668,1035,603,chat,9,2,4,0
2669,1602,593,chat,49,3,6,0
2670,383,596,chat,7,2,4,0
2671,414,365,chat,25,5,10,1
2672,1897,368,chat,49,5,10,1
2673,1784,642,video_call,31,5,10,1
2674,363,530,video_call,25,2,4,0
2675,1865,566,chat,42,4,8,1
2676,843,660,video_call,14,1,2,0
2677,1499,436,video_call,58,4,8,1
2678,1884,135,video_call,14,5,10,1
2679,1897,187,video_call,20,3,6,0
2680,1947,24,chat,33,3,6,0
2681,650,756,video_call,36,5,10,1
2682,1199,759,chat,52,3,6,0
2683,1490,579,chat,44,1,2,0
2684,1260,134,chat,22,4,8,1
2685,86,254,chat,52,3,6,0
2686,532,455,chat,35,2,4,0
2687,51,398,chat,47,1,2,0
2688,136,350,chat,19,3,6,0
2689,533,797,video_call,9,2,4,0
2690,596,11,chat,9,5,10,1
2691,1972,679,chat,40,1,2,0
2692,1757,143,video_call,59,5,10,1
2693,1934,305,chat,30,3,6,0
2694,510,180,video_call,60,2,4,0
2695,1160,641,video_call,55,2,4,0
2696,1747,445,video_call,56,4,8,1
2697,302,164,video_call,46,3,6,0
2698,1727,619,chat,34,1,2,0
2699,526,284,video_call,11,3,6,0
2700,854,723,chat,12,3,6,0
2701,273,141,video_call,49,1,2,0
2702,976,234,video_call,50,2,4,0
2703,53,92,chat,14,1,2,0
2704,977,537,video_call,60,5,10,1
2705,718,646,chat,60,5,10,1
2706,1098,60,video_call,55,2,4,0
2707,1070,140,video_call,34,1,2,0
2708,165,130,chat,11,2,4,0
2709,1897,277,video_call,48,1,2,0
2710,841,202,chat,8,3,6,0
2711,873,30,chat,28,3,6,0
2712,742,471,video_call,43,1,2,0
2713,1854,219,video_call,25,1,2,0
2714,977,481,chat,27,1,2,0
2715,257,123,chat,48,5,10,1
2716,1868,762,chat,24,4,8,1
2717,159,528,video_call,37,1,2,0
2718,1476,762,video_call,36,1,2,0
2719,1461,548,chat,35,2,4,0
2720,586,518,video_call,10,5,10,1
2721,411,37,chat,16,3,6,0
2722,449,367,chat,19,3,6,0
2723,1466,584,chat,50,4,8,1
2724,1857,240,chat,41,3,6,0
2725,880,795,video_call,5,3,6,0
2726,1164,785,chat,10,1,2,0
2727,1134,667,chat,60,2,4,0
2728,694,500,chat,58,4,8,1
2729,634,467,chat,42,1,2,0
2730,713,720,chat,12,4,8,1
2731,1115,47,chat,9,5,10,1
2732,1440,419,video_call,19,4,8,1
2733,1560,576,video_call,59,1,2,0
2734,1804,270,video_call,9,3,6,0
2735,200,255,video_call,42,4,8,1
2736,1789,686,chat,57,2,4,0
2737,453,31,video_call,35,1,2,0
2738,210,778,chat,27,2,4,0
2739,739,456,chat,43,2,4,0
2740,1111,154,chat,27,2,4,0
2741,1014,504,chat,44,5,10,1
2742,197,768,chat,8,2,4,0
2743,1017,569,video_call,49,2,4,0
2744,1967,8,video_call,24,1,2,0
2745,1494,70,video_call,9,5,10,1
2746,250,537,chat,27,5,10,1
2747,403,223,chat,14,5,10,1
2748,566,664,chat,10,4,8,1
2749,1162,764,video_call,20,3,6,0
2750,1482,477,video_call,42,4,8,1
2751,1993,789,video_call,32,3,6,0
2752,559,243,video_call,53,4,8,1
2753,1658,274,video_call,46,5,10,1
2754,849,254,chat,42,2,4,0
2755,842,156,chat,10,3,6,0
2756,657,201,chat,28,1,2,0
2757,43,790,video_call,35,4,8,1
2758,590,630,video_call,7,1,2,0
2759,1920,276,video_call,24,3,6,0
2760,742,1,video_call,47,2,4,0
2761,1099,745,chat,12,4,8,1
2762,1063,655,chat,20,3,6,0
2763,413,123,chat,34,3,6,0
2764,1977,531,chat,51,3,6,0
2765,1860,470,video_call,51,2,4,0
2766,916,746,video_call,9,5,10,1
2767,167,177,video_call,44,2,4,0
2768,1892,796,video_call,33,4,8,1
2769,595,220,chat,17,1,2,0
2770,1748,351,video_call,27,2,4,0
2771,1204,257,chat,48,3,6,0
2772,705,272,chat,55,3,6,0
2773,783,791,video_call,31,1,2,0
2774,434,550,chat,16,4,8,1
2775,1310,719,chat,44,5,10,1
2776,1596,534,chat,28,3,6,0
2777,865,283,chat,20,1,2,0
2778,1724,510,chat,60,1,2,0
2779,915,255,video_call,18,1,2,0
2780,883,231,chat,37,5,10,1
2781,1518,572,chat,20,3,6,0
2782,930,638,video_call,34,3,6,0
2783,675,46,video_call,45,2,4,0
2784,5,213,video_call,46,4,8,1
2785,615,676,chat,18,4,8,1
2786,1586,365,chat,48,2,4,0
2787,1699,369,video_call,58,4,8,1
2788,1023,603,video_call,18,5,10,1
2789,961,537,video_call,32,5,10,1
2790,642,505,video_call,22,2,4,0
2791,53,471,chat,55,2,4,0
2792,30,226,video_call,17,2,4,0
2793,607,613,chat,14,1,2,0
2794,305,682,chat,37,3,6,0
2795,1806,380,chat,15,2,4,0
2796,1953,80,video_call,30,1,2,0
2797,351,599,chat,25,3,6,0
2798,1229,256,chat,12,5,10,1
2799,192,59,video_call,37,1,2,0
2800,1813,200,video_call,52,5,10,1
2801,531,449,video_call,19,4,8,1
2802,844,164,video_call,41,3,6,0
2803,1441,663,video_call,23,3,6,0
2804,1467,509,chat,49,4,8,1
2805,1750,770,video_call,34,2,4,0
2806,950,409,video_call,48,1,2,0
2807,474,669,chat,51,2,4,0
2808,1278,66,video_call,37,4,8,1
2809,1284,448,video_call,37,2,4,0
2810,385,772,video_call,18,5,10,1
2811,1232,325,video_call,32,1,2,0
2812,1348,466,video_call,45,1,2,0
2813,1079,374,chat,7,2,4,0
2814,356,89,chat,37,5,10,1
2815,788,325,chat,16,3,6,0
2816,424,693,chat,43,4,8,1
2817,1613,480,video_call,8,2,4,0
2818,370,764,chat,5,3,6,0
2819,1183,479,video_call,10,4,8,1
2820,472,386,video_call,35,5,10,1
2821,266,185,chat,5,5,10,1
2822,941,404,chat,26,4,8,1
2823,1585,692,chat,60,2,4,0
2824,1423,398,video_call,47,3,6,0
2825,790,575,video_call,46,2,4,0
2826,1052,295,video_call,14,3,6,0
2827,382,374,chat,49,3,6,0
2828,1935,42,chat,44,3,6,0
2829,1999,693,chat,26,5,10,1
2830,1483,261,chat,54,1,2,0
2831,1212,684,chat,58,3,6,0
2832,985,547,video_call,14,1,2,0
2833,1270,243,video_call,47,1,2,0
2834,31,299,chat,33,5,10,1
2835,890,489,video_call,17,2,4,0
2836,1674,556,chat,34,4,8,1
2837,1739,16,video_call,43,1,2,0
2838,1315,515,chat,34,3,6,0
2839,1214,110,video_call,22,4,8,1
2840,179,327,chat,31,5,10,1
2841,1432,301,chat,40,4,8,1
2842,150,176,chat,37,2,4,0
2843,978,509,chat,36,4,8,1
2844,1698,508,chat,35,3,6,0
2845,1094,692,chat,54,2,4,0
2846,950,598,video_call,16,4,8,1
2847,728,605,video_call,60,5,10,1
2848,1333,320,chat,54,5,10,1
2849,1267,715,video_call,37,2,4,0
2850,711,336,video_call,54,1,2,0
2851,1117,47,chat,32,2,4,0
2852,1309,134,chat,59,3,6,0
2853,88,165,video_call,31,1,2,0
2854,1376,588,chat,50,5,10,1
2855,36,711,chat,41,4,8,1
2856,1722,122,video_call,53,5,10,1
2857,961,162,video_call,23,4,8,1
2858,1390,699,video_call,53,3,6,0
2859,1603,283,video_call,46,4,8,1
2860,332,752,chat,13,4,8,1
2861,1258,367,video_call,30,4,8,1
2862,1980,787,video_call,16,3,6,0
2863,168,372,chat,42,1,2,0
2864,606,703,chat,47,4,8,1
2865,669,272,video_call,52,4,8,1
2866,1619,263,video_call,14,3,6,0
2867,595,231,video_call,30,4,8,1
2868,798,496,video_call,22,1,2,0
2869,209,766,video_call,18,5,10,1
2870,442,429,chat,30,3,6,0
2871,822,349,chat,24,5,10,1
2872,2000,18,video_call,54,1,2,0
2873,365,587,chat,14,2,4,0
2874,1387,383,video_call,54,4,8,1
2875,594,646,chat,54,3,6,0
2876,1489,619,chat,8,5,10,1
2877,1852,235,video_call,27,1,2,0
2878,924,287,chat,51,1,2,0
2879,1381,155,chat,57,2,4,0
2880,700,535,chat,27,3,6,0
2881,643,719,chat,57,5,10,1
2882,982,100,chat,22,4,8,1
2883,1667,642,chat,41,4,8,1
2884,1756,632,chat,26,4,8,1
2885,783,155,video_call,43,1,2,0
2886,491,566,video_call,5,2,4,0
2887,672,110,video_call,58,2,4,0
2888,868,502,video_call,59,4,8,1
2889,645,284,video_call,45,5,10,1
2890,396,617,chat,38,5,10,1
2891,4,547,video_call,32,3,6,0
2892,648,147,video_call,5,4,8,1
2893,795,290,video_call,25,3,6,0
2894,438,320,video_call,6,2,4,0
2895,1817,605,chat,57,4,8,1
2896,206,88,video_call,41,2,4,0
2897,779,387,video_call,23,3,6,0
2898,988,203,video_call,13,1,2,0
2899,1428,695,chat,6,4,8,1
2900,1055,195,chat,58,5,10,1
2901,510,480,chat,15,4,8,1
2902,561,790,video_call,6,3,6,0
2903,1403,131,video_call,54,1,2,0
2904,600,413,video_call,36,1,2,0
2905,299,715,chat,53,1,2,0
2906,1287,799,chat,27,3,6,0
2907,626,318,video_call,17,4,8,1
2908,771,150,chat,27,4,8,1
2909,1785,542,video_call,35,1,2,0
2910,1474,770,chat,54,5,10,1
2911,973,348,video_call,22,1,2,0
2912,905,628,video_call,8,2,4,0
2913,1243,539,chat,35,4,8,1
2914,1525,525,chat,16,4,8,1
2915,1929,485,video_call,48,2,4,0
2916,1628,739,video_call,60,1,2,0
2917,286,564,chat,21,5,10,1
2918,1439,612,video_call,40,3,6,0
2919,434,426,video_call,36,4,8,1
2920,489,448,chat,51,4,8,1
2921,1693,776,video_call,37,5,10,1
2922,665,175,chat,26,3,6,0
2923,1215,190,video_call,41,1,2,0
2924,1587,499,chat,18,3,6,0
2925,1741,111,chat,53,2,4,0
2926,198,464,chat,17,5,10,1
2927,1257,522,video_call,17,3,6,0
2928,17,349,chat,9,3,6,0
2929,1912,539,chat,32,3,6,0
2930,1214,481,chat,42,5,10,1
2931,432,512,video_call,26,4,8,1
2932,1774,686,video_call,8,1,2,0
2933,1670,573,chat,11,2,4,0
2934,1652,80,video_call,60,5,10,1
2935,790,352,video_call,40,3,6,0
2936,931,526,chat,48,5,10,1
2937,212,276,chat,18,4,8,1
2938,1773,363,video_call,10,4,8,1
2939,676,571,chat,12,4,8,1
2940,1612,489,chat,30,5,10,1
2941,111,764,video_call,6,2,4,0
2942,1695,401,chat,18,3,6,0
2943,996,468,chat,12,1,2,0
2944,1213,248,video_call,8,2,4,0
2945,1018,365,video_call,29,1,2,0
2946,1718,105,chat,41,1,2,0
2947,1741,529,chat,11,5,10,1
2948,1069,646,chat,48,5,10,1
2949,756,44,video_call,22,2,4,0
2950,1793,558,video_call,58,2,4,0
2951,316,552,video_call,49,2,4,0
2952,941,589,video_call,48,2,4,0
2953,665,217,chat,37,1,2,0
2954,308,131,video_call,19,3,6,0
2955,1461,615,chat,10,1,2,0
2956,808,456,chat,36,1,2,0
2957,367,334,video_call,24,3,6,0
2958,576,492,chat,38,2,4,0
2959,1094,423,chat,20,1,2,0
2960,546,765,video_call,14,4,8,1
2961,1032,730,video_call,21,4,8,1
2962,881,537,video_call,13,2,4,0
2963,591,737,video_call,21,1,2,0
2964,1328,189,video_call,54,3,6,0
2965,1725,372,video_call,13,5,10,1
2966,469,611,chat,51,3,6,0
2967,1916,227,chat,19,1,2,0
2968,50,425,chat,54,4,8,1
2969,1815,611,chat,53,1,2,0
2970,1372,685,chat,49,4,8,1
2971,570,181,chat,16,1,2,0
2972,1594,72,video_call,55,5,10,1
2973,1849,311,video_call,59,2,4,0
2974,1045,536,video_call,59,3,6,0
2975,1261,644,video_call,51,3,6,0
2976,222,523,video_call,58,5,10,1
2977,1094,576,video_call,40,3,6,0
2978,870,208,chat,16,4,8,1
2979,1396,6,chat,13,1,2,0
2980,1036,631,chat,36,3,6,0
2981,1053,95,video_call,11,4,8,1
2982,896,758,chat,52,5,10,1
2983,204,735,video_call,25,4,8,1
2984,1936,90,chat,51,2,4,0
2985,1389,561,chat,6,5,10,1
2986,613,541,chat,48,2,4,0
2987,1017,453,chat,14,1,2,0
2988,412,137,video_call,9,4,8,1
2989,647,688,chat,32,4,8,1
2990,1781,645,chat,48,3,6,0
2991,1732,124,video_call,44,3,6,0
2992,84,18,chat,32,3,6,0
2993,726,113,chat,26,1,2,0
2994,1169,344,chat,11,3,6,0
2995,256,744,chat,32,4,8,1
2996,1635,649,video_call,35,4,8,1
2997,1005,476,chat,43,1,2,0
2998,377,740,video_call,47,1,2,0
2999,126,82,chat,19,2,4,0
3000,258,717,chat,22,3,6,0
3001,1595,19,video_call,14,1,2,0
3002,205,698,chat,9,1,2,0
3003,1898,511,chat,55,3,6,0
3004,8,179,video_call,27,2,4,0
3005,573,211,video_call,7,2,4,0
3006,1122,384,video_call,45,2,4,0
3007,1983,105,chat,11,1,2,0
3008,1364,183,chat,6,1,2,0
3009,1663,277,chat,24,3,6,0
3010,864,102,video_call,26,4,8,1
3011,640,526,video_call,36,3,6,0
3012,1318,445,chat,48,5,10,1
3013,1555,128,chat,10,1,2,0
3014,245,220,chat,57,3,6,0
3015,1423,192,chat,21,2,4,0
3016,1810,183,chat,53,1,2,0
3017,134,327,video_call,34,4,8,1
3018,1898,145,chat,43,3,6,0
3019,589,392,video_call,38,1,2,0
3020,1644,27,chat,46,5,10,1
3021,858,773,chat,58,2,4,0
3022,1725,34,chat,36,4,8,1
3023,1372,115,video_call,31,5,10,1
3024,1655,520,chat,58,5,10,1
3025,355,487,video_call,57,5,10,1
3026,1058,723,video_call,31,1,2,0
3027,1552,393,video_call,17,5,10,1
3028,42,532,chat,54,3,6,0
3029,1839,530,chat,45,3,6,0
3030,556,225,chat,13,5,10,1
3031,1417,549,chat,5,1,2,0
3032,105,676,video_call,34,2,4,0
3033,1508,192,video_call,48,3,6,0
3034,797,776,chat,30,4,8,1
3035,100,156,video_call,20,1,2,0
3036,1874,672,chat,52,3,6,0
3037,1389,334,chat,28,3,6,0
3038,388,3,video_call,26,3,6,0
3039,1426,588,video_call,16,3,6,0
3040,1977,233,chat,20,1,2,0
3041,1216,243,chat,57,4,8,1
3042,1343,420,chat,25,1,2,0
3043,403,159,chat,55,2,4,0
3044,566,540,chat,33,1,2,0
3045,517,96,chat,6,4,8,1
3046,945,53,video_call,24,2,4,0
3047,993,302,video_call,46,4,8,1
3048,890,111,video_call,15,2,4,0
3049,1704,469,video_call,22,2,4,0
3050,1565,66,chat,36,2,4,0
3051,72,96,chat,23,2,4,0
3052,1007,211,video_call,58,3,6,0
3053,759,351,chat,58,2,4,0
3054,348,473,video_call,15,2,4,0
3055,1876,792,chat,54,3,6,0
3056,1268,348,video_call,47,3,6,0
3057,620,19,video_call,54,1,2,0
3058,1244,692,chat,7,3,6,0
3059,1140,717,chat,14,5,10,1
3060,13,772,chat,18,5,10,1
3061,1035,132,chat,57,3,6,0
3062,485,235,chat,46,3,6,0
3063,55,14,video_call,22,3,6,0
3064,1435,700,chat,25,3,6,0
3065,413,288,video_call,38,2,4,0
3066,165,415,video_call,57,3,6,0
3067,1411,729,video_call,14,1,2,0
3068,910,181,chat,40,2,4,0
3069,1126,665,video_call,37,5,10,1
3070,153,293,chat,43,4,8,1
3071,546,744,chat,45,1,2,0
3072,166,55,chat,5,1,2,0
3073,372,555,video_call,28,2,4,0
3074,1537,702,chat,22,4,8,1
3075,262,663,video_call,9,2,4,0
3076,1105,132,video_call,51,1,2,0
3077,1616,547,chat,57,4,8,1
3078,512,234,chat,34,3,6,0
3079,477,190,video_call,15,1,2,0
3080,1891,33,video_call,43,4,8,1
3081,447,294,video_call,17,2,4,0
3082,857,694,chat,11,5,10,1
3083,443,490,chat,55,4,8,1
3084,1305,116,video_call,30,3,6,0
3085,903,397,video_call,31,1,2,0
3086,71,250,video_call,37,2,4,0
3087,1954,633,video_call,55,3,6,0
3088,1830,636,video_call,13,5,10,1
3089,453,488,video_call,39,5,10,1
3090,1089,514,chat,25,3,6,0
3091,649,356,video_call,21,4,8,1
3092,1731,7,chat,36,4,8,1
3093,1931,741,chat,44,2,4,0
3094,52,424,video_call,13,2,4,0
3095,568,33,video_call,31,3,6,0
3096,1355,108,video_call,38,3,6,0
3097,1018,447,video_call,32,1,2,0
3098,894,106,chat,12,3,6,0
3099,1294,61,video_call,54,4,8,1
3100,877,152,chat,38,3,6,0
3101,54,615,chat,46,4,8,1
3102,771,257,chat,40,5,10,1
3103,3,714,video_call,10,4,8,1
3104,644,309,video_call,56,2,4,0
3105,678,641,video_call,28,5,10,1
3106,26,659,video_call,36,2,4,0
3107,59,376,chat,22,5,10,1
3108,765,617,chat,24,4,8,1
3109,248,418,chat,57,4,8,1
3110,365,155,chat,24,1,2,0
3111,1579,34,video_call,57,4,8,1
3112,667,158,chat,58,1,2,0
3113,830,73,video_call,42,1,2,0
3114,1610,748,video_call,43,1,2,0
3115,1057,591,video_call,15,1,2,0
3116,1335,789,chat,32,1,2,0
3117,561,304,video_call,44,4,8,1
3118,188,148,video_call,45,2,4,0
3119,897,776,video_call,37,2,4,0
3120,626,734,chat,40,3,6,0
3121,895,319,video_call,10,5,10,1
3122,723,71,video_call,39,4,8,1
3123,1665,759,chat,51,1,2,0
3124,513,393,video_call,32,3,6,0
3125,526,318,video_call,8,4,8,1
3126,1841,402,video_call,47,2,4,0
3127,1571,702,chat,51,3,6,0
3128,283,651,chat,39,1,2,0
3129,122,620,chat,39,4,8,1
3130,766,381,video_call,7,1,2,0
3131,1517,205,chat,9,1,2,0
3132,1363,149,video_call,47,4,8,1
3133,1527,470,chat,56,1,2,0
3134,1967,196,video_call,35,5,10,1
3135,8,524,video_call,22,2,4,0
3136,1752,532,video_call,20,1,2,0
3137,365,204,video_call,49,2,4,0
3138,1195,785,chat,6,3,6,0
3139,315,540,video_call,50,4,8,1
3140,1278,796,chat,26,2,4,0
3141,482,340,video_call,55,1,2,0
3142,1953,141,video_call,44,4,8,1
3143,1785,466,video_call,51,2,4,0
3144,1139,526,video_call,17,3,6,0
3145,1663,384,video_call,57,4,8,1
3146,57,673,video_call,47,3,6,0
3147,1913,99,chat,59,5,10,1
3148,1000,274,chat,35,2,4,0
3149,1971,547,chat,12,2,4,0
3150,1130,393,video_call,33,1,2,0
3151,941,72,chat,27,3,6,0
3152,1367,345,video_call,26,2,4,0
3153,1125,426,video_call,55,5,10,1
3154,1924,436,chat,20,2,4,0
3155,1276,303,video_call,52,5,10,1
3156,1634,56,chat,58,4,8,1
3157,448,266,chat,56,5,10,1
3158,157,614,chat,55,3,6,0
3159,444,620,chat,50,2,4,0
3160,319,609,video_call,36,5,10,1
3161,670,97,chat,38,4,8,1
3162,1109,411,chat,13,3,6,0
3163,1183,369,chat,59,3,6,0
3164,1267,463,video_call,46,1,2,0
3165,1118,397,video_call,32,5,10,1
3166,624,79,chat,20,1,2,0
3167,270,300,chat,36,4,8,1
3168,1735,87,video_call,59,5,10,1
3169,1512,224,chat,18,3,6,0
3170,1607,366,video_call,23,4,8,1
3171,200,52,video_call,59,1,2,0
3172,892,261,chat,11,5,10,1
3173,271,336,video_call,24,1,2,0
3174,1922,268,video_call,26,2,4,0
3175,1985,750,chat,58,2,4,0
3176,1361,120,video_call,16,5,10,1
3177,557,520,video_call,36,4,8,1
3178,1976,737,video_call,55,3,6,0
3179,601,383,chat,35,3,6,0
3180,185,446,video_call,54,3,6,0
3181,1242,139,video_call,8,1,2,0
3182,786,485,video_call,21,5,10,1
3183,212,207,video_call,29,3,6,0
3184,1766,297,video_call,27,3,6,0
3185,1588,269,video_call,59,5,10,1
3186,599,118,chat,33,1,2,0
3187,1656,367,chat,36,3,6,0
3188,501,514,video_call,25,5,10,1
3189,1231,79,video_call,13,4,8,1
3190,1270,72,chat,24,2,4,0
3191,23,112,chat,53,5,10,1
3192,1098,124,video_call,49,1,2,0
3193,1102,232,video_call,24,2,4,0
3194,1148,72,video_call,58,5,10,1
3195,1139,505,chat,27,4,8,1
3196,1110,211,chat,59,1,2,0
3197,1948,377,chat,14,3,6,0
3198,840,371,chat,32,1,2,0
3199,930,775,chat,36,5,10,1
3200,115,441,video_call,14,3,6,0
3201,585,32,video_call,55,2,4,0
3202,1646,46,video_call,51,5,10,1
3203,1105,611,chat,29,1,2,0
3204,693,295,chat,50,4,8,1
3205,1946,138,video_call,14,3,6,0
3206,1241,10,chat,24,5,10,1
3207,667,154,video_call,25,3,6,0
3208,1589,57,video_call,38,5,10,1
3209,766,748,video_call,25,1,2,0
3210,938,479,chat,5,5,10,1
3211,617,430,chat,40,5,10,1
3212,1190,438,chat,33,1,2,0
3213,49,551,video_call,5,2,4,0
3214,1824,412,video_call,38,2,4,0
3215,39,301,chat,19,4,8,1
3216,478,379,video_call,38,1,2,0
3217,277,417,chat,7,3,6,0
3218,74,723,video_call,10,3,6,0
3219,1389,61,chat,27,4,8,1
3220,481,471,video_call,44,5,10,1
3221,297,468,video_call,39,1,2,0
3222,379,746,chat,19,5,10,1
3223,94,594,video_call,32,2,4,0
3224,731,363,video_call,36,5,10,1
3225,1440,526,chat,49,5,10,1
3226,880,623,video_call,39,3,6,0
3227,484,591,chat,30,1,2,0
3228,776,384,chat,26,2,4,0
3229,925,747,video_call,57,4,8,1
3230,611,158,chat,57,4,8,1
3231,68,634,chat,39,1,2,0
3232,1394,648,video_call,57,4,8,1
3233,528,501,video_call,47,2,4,0
3234,530,563,video_call,30,5,10,1
3235,1955,451,chat,45,1,2,0
3236,842,144,video_call,54,4,8,1
3237,1480,554,chat,16,3,6,0
3238,1867,316,chat,5,4,8,1
3239,1827,368,chat,39,5,10,1
3240,40,602,video_call,32,3,6,0
3241,1184,63,chat,15,3,6,0
3242,448,695,chat,39,3,6,0
3243,1628,68,chat,5,2,4,0
3244,1836,113,chat,50,5,10,1
3245,591,788,chat,54,5,10,1
3246,1724,92,video_call,16,5,10,1
3247,152,641,chat,59,3,6,0
3248,1791,443,video_call,5,2,4,0
3249,1103,46,chat,15,1,2,0
3250,1638,700,video_call,57,3,6,0
3251,1725,400,chat,8,4,8,1
3252,1053,412,video_call,8,2,4,0
3253,827,674,chat,14,3,6,0
3254,1609,719,video_call,10,2,4,0
3255,1933,464,video_call,31,4,8,1
3256,1028,379,video_call,30,4,8,1
3257,144,30,chat,41,4,8,1
3258,979,268,video_call,52,3,6,0
3259,825,364,video_call,25,2,4,0
3260,1469,95,chat,26,3,6,0
3261,1804,111,video_call,20,3,6,0
3262,1429,775,chat,29,3,6,0
3263,237,724,chat,7,3,6,0
3264,414,523,video_call,49,5,10,1
3265,1534,320,video_call,54,3,6,0
3266,930,530,chat,28,1,2,0
3267,1393,344,chat,31,4,8,1
3268,676,606,video_call,45,1,2,0
3269,1219,726,chat,10,4,8,1
3270,1811,404,video_call,29,5,10,1
3271,692,80,chat,53,1,2,0
3272,1899,389,video_call,51,4,8,1
3273,1804,322,video_call,7,3,6,0
3274,850,697,chat,52,3,6,0
3275,940,254,video_call,40,5,10,1
3276,1537,634,video_call,25,3,6,0
3277,1795,437,video_call,60,2,4,0
3278,27,657,chat,53,3,6,0
3279,1291,79,video_call,7,3,6,0
3280,1288,629,chat,42,4,8,1
3281,1776,133,chat,53,5,10,1
3282,1117,373,video_call,15,5,10,1
3283,11,111,chat,40,1,2,0
3284,1809,336,video_call,49,5,10,1
3285,63,45,video_call,45,4,8,1
3286,142,366,chat,23,2,4,0
3287,1949,425,chat,5,4,8,1
3288,690,224,video_call,26,5,10,1
3289,1637,494,video_call,17,5,10,1
3290,1809,281,video_call,34,4,8,1
3291,1554,602,video_call,16,4,8,1
3292,1721,221,chat,47,1,2,0
3293,658,147,video_call,29,3,6,0
3294,1623,500,chat,45,5,10,1
3295,1177,402,chat,38,5,10,1
3296,337,512,chat,50,2,4,0
3297,33,94,video_call,14,4,8,1
3298,168,199,video_call,6,1,2,0
3299,1338,213,video_call,25,5,10,1
3300,1863,72,video_call,22,2,4,0
3301,775,721,video_call,52,2,4,0
3302,743,491,video_call,50,3,6,0
3303,1512,116,video_call,60,5,10,1
3304,934,101,chat,29,4,8,1
3305,814,107,video_call,14,1,2,0
3306,1467,127,chat,30,1,2,0
3307,1169,399,video_call,38,2,4,0
3308,661,427,chat,34,2,4,0
3309,725,420,chat,27,4,8,1
3310,199,3,chat,6,3,6,0
3311,1080,54,video_call,9,3,6,0
3312,1249,781,chat,35,4,8,1
3313,766,398,chat,20,4,8,1
3314,2,781,chat,47,4,8,1
3315,1732,113,video_call,39,3,6,0
3316,144,217,video_call,12,1,2,0
3317,1657,218,chat,18,2,4,0
3318,182,553,video_call,38,4,8,1
3319,571,156,chat,30,5,10,1
3320,580,290,chat,35,1,2,0
3321,937,509,video_call,8,3,6,0
3322,1867,685,chat,16,4,8,1
3323,1557,414,chat,51,1,2,0
3324,366,529,chat,14,2,4,0
3325,112,418,chat,51,5,10,1
3326,157,297,chat,52,4,8,1
3327,304,24,video_call,40,2,4,0
3328,367,287,video_call,16,2,4,0
3329,1279,398,chat,54,2,4,0
3330,1564,172,video_call,26,2,4,0
3331,269,298,chat,7,4,8,1
3332,1424,403,video_call,21,2,4,0
3333,1011,658,chat,25,1,2,0
3334,1174,162,video_call,35,5,10,1
3335,176,113,chat,39,3,6,0
3336,62,322,video_call,7,5,10,1
3337,1698,596,video_call,40,3,6,0
3338,368,110,chat,24,2,4,0
3339,1041,672,video_call,44,1,2,0
3340,297,298,chat,6,5,10,1
3341,209,607,chat,33,3,6,0
3342,158,180,chat,51,2,4,0
3343,973,749,chat,16,2,4,0
3344,1653,252,chat,41,5,10,1
3345,1144,568,chat,24,1,2,0
3346,368,785,chat,27,5,10,1
3347,203,221,chat,33,4,8,1
3348,1886,323,chat,43,3,6,0
3349,774,257,chat,5,5,10,1
3350,1872,75,video_call,8,2,4,0
3351,207,430,chat,15,4,8,1
3352,552,652,video_call,8,5,10,1
3353,741,710,video_call,17,4,8,1
3354,1905,622,video_call,41,5,10,1
3355,127,111,video_call,8,5,10,1
3356,1411,293,video_call,22,4,8,1
3357,129,644,chat,13,4,8,1
3358,1380,211,chat,24,5,10,1
3359,849,551,video_call,13,1,2,0
3360,1206,772,chat,60,2,4,0
3361,1789,571,chat,28,4,8,1
3362,659,693,video_call,28,5,10,1
3363,1923,760,chat,46,1,2,0
3364,16,613,chat,53,4,8,1
3365,1550,506,video_call,13,4,8,1
3366,559,726,chat,16,4,8,1
3367,909,207,chat,57,3,6,0
3368,1892,566,chat,49,3,6,0
3369,1706,739,chat,6,5,10,1
3370,152,454,chat,55,1,2,0
3371,1394,110,chat,47,1,2,0
3372,968,221,video_call,38,3,6,0
3373,1647,460,chat,40,5,10,1
3374,1538,374,chat,48,5,10,1
3375,1588,8,video_call,13,1,2,0
3376,1958,185,video_call,27,3,6,0
3377,989,25,video_call,34,4,8,1
3378,1940,591,video_call,15,1,2,0
3379,249,403,chat,59,5,10,1
3380,547,442,video_call,44,1,2,0
3381,1895,251,chat,50,2,4,0
3382,1150,331,video_call,32,1,2,0
